"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"Northern Goshawk"	0.11133	0.19705	0.22383	-0.13391	-0.1927	-0.0555	-0.06519	-0.18402	0.12576	0.01102	0.06241	-0.12841	0.01191	0.26192	-0.10283	0.12987	-0.09883	0.19374	-0.1549	-0.09474	-0.07147	-0.04468	-0.17052	0.26822	0.24927	0.12277	0.21946	0.01542	-0.12115	-0.1062	0.26822	-0.06006	-0.11771	-0.05499	0.08948	-0.11932	-0.06709	-0.02728	-0.01114	0.246	0.38402	0.25883	-0.16533	0.25603	-0.01157	0.2273	0.0027	0.07021	0.22271	0.3048	0.26822	0.3048	0.05757	0.28041	-0.11134	0.15981	-0.08154	1.0	0.25603	0.27653	-0.15541	0.09695	0.26822	-0.05629	0.05125	0.25883	0.25883	0.55143	0.36576	-0.11292	-0.07799	0.27392	0.08048	0.20326	0.24679	0.24384	0.26822	-0.02549	0.05368	0.24384	0.14075	0.12604	0.2315	0.29261	-0.09923	0.09614	0.10617	0.20713	-0.04498	0.0106	0.28291	-0.09062	0.02843	0.21305	0.19789	0.00208	0.18873	0.2055	-0.12795	0.28377	-0.04086	-0.03772	-0.08218	0.29954	0.02832	0.17488	0.19723	0.25281	0.25883	0.09062	0.3048	0.03724	0.09246	-0.14638	-0.01193	-0.00963	0.23591	-0.03483	0.24384	-0.17489	-0.18267	0.03304	-0.06485	-0.03263	-0.00827	0.19513	0.28041	0.23591	-0.02213	0.26822	-0.06182	0.14541	-0.10477	0.2477	0.25603	-0.03098	0.29261	-0.02827	0.31699	0.23895	0.37205	0.29261	0.29261	0.04315	0.24678	0.11903	-0.07302	-0.1578	0.29261	-0.0282	0.28041	0.26822	0.26822	0.39125	0.26822	0.26822	0.27087	0.2595	0.01936	0.24679	0.2349	0.26822	0.04703	-0.09649	0.25883	0.09307	0.12719	0.12278	0.28041	-0.00439	0.24376	0.25349	0.04541	0.30096	0.01212	0.25883	0.29727	0.26434	-0.18349	-0.04427	0.26822	0.00034	-0.00835	-0.01289	-0.03032	-0.10367	0.2616	0.03285	-0.07869	0.07377	0.28041	0.02751	-0.04273	-0.07357	0.00727	0.23982	-0.08259	0.02475	0.23628	-0.01248	-0.00542	-0.08974	-0.11936	-0.02393	0.23531	0.03903	-0.04955
"Northern Goshawk (American)"	0.50732	0.37988	0.82077	-0.22123	-0.44456	-0.18121	0.00937	-0.32491	-0.17149	-0.45653	-0.32427	-0.26071	-0.67541	0.71884	-0.43123	0.07498	-0.19907	0.23475	-0.06222	-0.23695	-0.28	0.27238	-0.12477	0.91453	0.7418	0.53626	0.88034	0.16001	-0.37254	-0.46135	0.94872	-0.07044	-0.41522	-0.44228	-0.30079	-0.23946	-0.08772	-0.1807	-0.48529	0.16357	0.35441	0.92834	-0.38784	0.93162	-0.17129	0.86618	-0.09475	0.15587	0.87771	0.94872	0.94872	0.94872	-0.04036	0.94872	-0.18832	-0.42572	-0.49991	0.25603	1.0	0.78351	-0.35578	0.4272	0.94872	-0.64893	-0.43798	0.97898	0.92834	0.32521	0.93162	-0.38196	-0.23305	0.81715	0.49118	-0.19571	0.91147	0.91453	0.94872	-0.39019	-0.50392	0.88034	0.68703	0.53697	0.58878	0.91453	-0.14382	-0.60204	-0.63827	-0.42904	-0.06832	-0.58227	0.84395	-0.41293	-0.17583	0.22404	0.41993	-0.54175	0.81863	-0.2739	-0.52811	-0.16866	-0.66762	-0.66914	-0.30911	-0.23332	0.23326	-0.50884	0.46798	0.84395	0.89459	-0.43199	0.93162	-0.70837	-0.64113	-0.17547	-0.4152	0.1373	0.88478	-0.65157	0.94872	-0.21195	-0.53896	-0.46494	-0.66808	-0.67192	0.1237	0.12338	0.93162	0.83517	-0.02216	0.94872	-0.51905	0.57243	-0.19061	0.90132	0.93162	-0.05308	0.94872	-0.50884	0.91453	0.70275	0.28197	0.94872	0.86325	-0.68847	0.83686	0.33795	-0.54597	-0.16489	0.94872	-0.32566	0.93162	0.94872	0.94872	0.82707	0.94872	0.94872	0.82707	0.85171	-0.65472	0.86083	0.66653	0.94872	-0.11637	-0.44054	0.92834	-0.55171	0.08917	-0.03826	0.93162	-0.5438	0.8586	0.79966	-0.60734	0.84395	-0.55974	0.87771	0.65854	0.79067	-0.22505	-0.65832	0.94872	-0.3082	0.14932	0.13856	-0.00981	-0.22416	0.82526	-0.37351	-0.07955	-0.32696	0.93162	0.25397	-0.0431	-0.51318	-0.49358	-0.14978	-0.14716	-0.20115	0.80123	0.14997	-0.4506	-0.63165	-0.11592	-0.14155	0.86905	-0.73898	-0.0355
"Accipiter sp."	0.41622	0.38076	0.68442	-0.21132	-0.4046	-0.12391	-0.01772	-0.28867	-0.06848	-0.28432	-0.19554	-0.28727	-0.47229	0.6498	-0.36292	0.01012	-0.19919	0.18382	-0.24545	-0.25755	-0.31914	0.05663	-0.25479	0.76735	0.59319	0.35663	0.73504	0.11035	-0.33808	-0.41666	0.79966	-0.0689	-0.32403	-0.32079	-0.13285	-0.22751	-0.08421	-0.16828	-0.4324	0.22515	0.37358	0.78163	-0.35387	0.78351	-0.1295	0.72592	-0.09671	0.17832	0.73377	0.79966	0.79966	0.79966	-0.02967	0.76735	-0.11006	-0.26822	-0.42301	0.27653	0.78351	1.0	-0.33623	0.30586	0.79966	-0.52515	-0.28618	0.78163	0.78163	0.29575	0.78351	-0.3428	-0.22098	0.67958	0.42655	0.03245	0.83746	0.81582	0.79966	-0.30289	-0.33879	0.73504	0.56639	0.43038	0.56357	0.76735	-0.04972	-0.31878	-0.38219	-0.20421	-0.0298	-0.3735	0.70187	-0.31929	-0.18833	0.21716	0.35433	-0.36747	0.67987	-0.21346	-0.43474	-0.01635	-0.4971	-0.51485	-0.25548	-0.1071	0.18292	-0.30452	0.47577	0.70187	0.74972	-0.22214	0.78351	-0.50359	-0.50982	-0.17087	-0.28721	0.10423	0.78928	-0.49565	0.76735	-0.20594	-0.45041	-0.36529	-0.51243	-0.44418	0.07306	0.24842	0.78351	0.74239	0.00838	0.79966	-0.42717	0.45205	-0.18675	0.75802	0.78351	-0.00456	0.79966	-0.4011	0.76735	0.57147	0.3331	0.79966	0.76735	-0.44353	0.69962	0.27207	-0.40865	-0.24135	0.79966	-0.31418	0.78351	0.79966	0.79966	0.82151	0.79966	0.79966	0.68592	0.77365	-0.40962	0.71782	0.60026	0.79966	0.07332	-0.39074	0.78163	-0.28666	0.05477	-0.07954	0.78351	-0.43565	0.77991	0.66412	-0.35315	0.76568	-0.28978	0.73377	0.52782	0.65382	-0.21814	-0.48707	0.79966	-0.13633	0.10791	0.09679	-0.04326	-0.14782	0.73265	-0.16062	-0.08349	-0.2084	0.78351	0.20356	0.02682	-0.46122	-0.3752	-0.10688	-0.11902	-0.1807	0.66984	0.11339	-0.31076	-0.44066	-0.11826	-0.13898	0.73004	-0.52716	-0.0393
"Bald Eagle"	0.17544	0.09209	-0.25482	0.33251	0.78711	0.17303	0.53246	0.80672	0.31671	0.1867	0.1197	0.05417	0.43044	-0.24173	0.67027	0.17884	0.60715	-0.11689	0.20945	0.6357	0.65144	0.06926	0.27966	-0.35351	-0.11223	0.0523	-0.30585	0.28625	0.6726	0.75521	-0.31152	-0.01477	0.46815	0.57226	0.31389	0.32874	0.0166	-0.06997	0.004	-0.15344	-0.24208	-0.35299	0.84926	-0.31833	0.24384	-0.34395	0.2013	0.08197	-0.20115	-0.35238	-0.35692	-0.35465	0.49184	-0.31152	0.31586	0.49353	0.80744	-0.15541	-0.35578	-0.33623	1.0	-0.19381	-0.35692	0.71418	0.28873	-0.35299	-0.35299	-0.1047	-0.35578	0.29527	0.62062	-0.3369	0.09871	-0.10372	-0.35411	-0.31266	-0.31379	0.39235	0.55697	-0.19123	0.08152	0.1602	-0.01002	-0.22527	0.10603	0.34649	0.49367	0.15573	-0.12211	0.45302	-0.35635	0.76934	-0.1007	-0.08657	0.31563	0.68182	-0.3475	-0.00378	0.89478	0.38645	0.73465	0.73911	0.72613	-0.0475	0.47348	0.21328	0.31916	-0.18434	-0.18882	0.41445	-0.35124	0.46952	0.35692	-0.03165	0.48306	-0.10147	-0.26406	0.71504	-0.35919	-0.03496	0.81791	0.33256	0.72634	0.59794	0.67109	-0.05698	-0.35465	-0.25747	0.47762	-0.35692	0.239	-0.05258	0.58257	-0.3464	-0.32174	0.40369	-0.35351	0.62824	-0.32627	-0.06781	-0.10249	-0.35351	-0.31606	0.47658	-0.2607	-0.18088	0.57645	0.04122	-0.34443	0.13738	-0.30698	-0.35124	-0.2979	-0.35187	-0.35692	-0.29677	-0.22412	-0.33872	0.2571	-0.17986	-0.13952	-0.35692	0.60263	0.79216	-0.35299	0.04724	-0.19594	0.59355	-0.34784	0.46381	-0.35253	-0.13246	0.39177	-0.22804	0.35729	-0.28687	-0.09353	-0.34721	-0.03786	0.74254	-0.35692	0.01067	-0.11916	-0.13879	-0.07511	0.00944	-0.3398	0.05536	-0.02503	0.04655	-0.35465	-0.14108	-0.05744	0.73467	0.01997	-0.01831	0.006	0.02279	-0.3253	-0.11284	0.28587	0.70245	-0.04521	-0.03018	-0.33763	0.44132	-0.02727
"Red-shouldered Hawk"	0.18577	0.09154	0.31079	-0.15374	-0.19487	-0.11544	-0.06035	-0.11755	-0.10427	-0.25905	-0.14033	0.04011	-0.2877	0.32545	-0.21699	0.0	-0.14041	0.18032	0.14654	-0.11469	-0.16135	0.25373	-0.07903	0.36248	0.26468	0.17047	0.33659	0.0	-0.19579	-0.25896	0.38837	0.07901	-0.23584	-0.23299	-0.22207	-0.14701	-0.07089	0.00999	0.02089	-0.01346	0.07742	0.37709	-0.22435	0.37542	-0.10378	0.38987	-0.01722	-0.00311	0.33874	0.38837	0.38837	0.38837	-0.09849	0.41426	0.15576	-0.12632	-0.18844	0.09695	0.4272	0.30586	-0.19381	1.0	0.38837	-0.22472	-0.01037	0.45379	0.37709	0.04647	0.37542	-0.20339	-0.14492	0.34036	0.15583	-0.08841	0.36431	0.36248	0.38837	-0.16841	-0.27075	0.33659	0.27122	0.18531	0.17722	0.36248	-0.11233	-0.30372	-0.3209	-0.22146	0.03383	-0.28259	0.39627	-0.09185	0.21306	0.23492	0.21012	-0.22168	0.35069	-0.02559	-0.24174	-0.04585	-0.2853	-0.26834	-0.17117	-0.06731	0.03759	-0.14461	0.25238	0.35153	0.40905	-0.08339	0.40131	-0.21095	-0.15191	-0.04172	-0.16552	0.17728	0.35069	-0.27198	0.44015	0.00677	-0.11975	-0.19259	-0.2741	-0.27876	-0.00878	0.04875	0.4531	0.36321	-0.00671	0.41426	-0.02006	0.20785	-0.13773	0.41331	0.40131	-0.08771	0.41426	-0.20908	0.38837	0.29086	0.11211	0.38837	0.34953	-0.23019	0.38392	0.15167	-0.25183	0.09002	0.38837	-0.15658	0.41426	0.38837	0.38837	0.30039	0.41426	0.38837	0.37709	0.36321	-0.20054	0.32596	0.19003	0.41426	-0.13807	-0.19395	0.37709	-0.22205	0.3714	-0.01159	0.40131	-0.27758	0.37878	0.34256	-0.27078	0.35153	-0.19941	0.33874	0.31565	0.28068	-0.09651	-0.27916	0.44015	0.22127	0.27052	0.6547	0.28599	-0.04185	0.30302	-0.17799	0.28215	-0.05514	0.37542	0.1193	0.2038	-0.27751	0.07458	-0.08507	0.1373	-0.08283	0.44926	0.08518	-0.16413	-0.29507	0.00349	0.16149	0.40829	-0.16162	0.23464
"Broad-winged Hawk"	0.51847	0.39139	0.83686	-0.22083	-0.44358	-0.17908	0.01406	-0.32489	-0.13768	-0.42693	-0.34588	-0.33506	-0.66699	0.73446	-0.4298	0.06427	-0.19907	0.24145	-0.24797	-0.28525	-0.33137	0.09806	-0.29909	0.93162	0.72753	0.49654	0.89744	0.16866	-0.37103	-0.50192	0.96581	-0.07003	-0.44472	-0.43394	-0.30079	-0.24137	-0.08749	-0.17806	-0.49492	0.17068	0.3953	0.94522	-0.38769	0.94872	-0.16047	0.88252	-0.05685	0.26252	0.89459	0.96581	0.96581	0.96581	-0.03139	0.93162	-0.24779	-0.4307	-0.50439	0.26822	0.94872	0.79966	-0.35692	0.38837	1.0	-0.64697	-0.44482	0.94522	0.99586	0.36203	0.94872	-0.36578	-0.23292	0.86618	0.50445	-0.20944	0.92834	0.96581	0.96581	-0.39089	-0.49866	0.89744	0.70165	0.55056	0.60388	0.93162	0.026	-0.57268	-0.6301	-0.4286	-0.02102	-0.48634	0.89459	-0.42449	-0.21803	0.24702	0.43492	-0.5534	0.83517	-0.29168	-0.52577	-0.16001	-0.66274	-0.66804	-0.30689	-0.2111	0.24319	-0.51101	0.48216	0.86083	0.91147	-0.4447	0.94872	-0.71286	-0.64223	-0.17458	-0.41982	0.1418	0.90132	-0.65007	0.93162	-0.21096	-0.54074	-0.46156	-0.66158	-0.68384	0.13143	0.15557	0.94872	0.85171	0.00443	0.96581	-0.5753	0.65085	-0.18711	0.91786	0.94872	-0.02413	0.96581	-0.50625	0.93162	0.71909	0.33836	0.96581	0.88034	-0.67992	0.85295	0.34629	-0.5331	-0.26461	0.96581	-0.33188	0.94872	0.96581	0.96581	0.84395	0.96581	0.96581	0.84395	0.86824	-0.66307	0.87771	0.63516	0.96581	-0.10862	-0.44051	0.94522	-0.54795	0.13375	-0.0306	0.94872	-0.54106	0.84193	0.81582	-0.60042	0.86083	-0.55295	0.89459	0.67521	0.84008	-0.22409	-0.65228	0.96581	-0.31693	0.15518	0.14458	-0.01308	-0.22272	0.89195	-0.35922	-0.08275	-0.30567	0.98291	0.2604	-0.09145	-0.51314	-0.50127	-0.14825	-0.14808	-0.19742	0.81664	0.15497	-0.45407	-0.62845	-0.11438	-0.14339	0.88514	-0.73297	-0.03448
"Red-tailed Hawk"	-0.19666	0.00113	-0.48574	0.39266	0.82123	0.41766	0.23794	0.62231	0.38245	0.57836	0.47328	0.19172	0.81594	-0.40221	0.71858	0.19367	0.49786	0.00165	0.24237	0.4634	0.53936	0.01853	0.31304	-0.60456	-0.43139	-0.13989	-0.52507	0.19611	0.65264	0.71296	-0.63039	-0.01424	0.69682	0.6343	0.4963	0.42776	0.01509	-0.05676	0.24016	-0.1564	-0.25565	-0.64729	0.70443	-0.59444	0.44364	-0.62499	0.28944	0.10931	-0.51001	-0.62337	-0.63742	-0.6436	0.56197	-0.61467	0.34391	0.83605	0.92178	-0.05629	-0.64893	-0.52515	0.71418	-0.22472	-0.64697	1.0	0.51234	-0.64063	-0.63481	-0.02067	-0.64556	0.55249	0.43372	-0.51328	-0.09575	0.19925	-0.62371	-0.58911	-0.62028	0.61143	0.74466	-0.50345	-0.272	-0.10107	-0.21642	-0.5599	0.12657	0.75658	0.8444	0.59559	0.02979	0.75994	-0.58211	0.72933	0.08767	-0.00953	0.07171	0.87255	-0.62945	0.15765	0.90389	0.47899	0.96075	0.95715	0.65094	0.33925	0.22987	0.65051	0.05883	-0.47326	-0.52693	0.72328	-0.61073	0.81185	0.80175	-0.02944	0.48306	-0.16912	-0.55418	0.96532	-0.64809	-0.03272	0.79987	0.64973	0.93807	0.89081	0.30549	0.14631	-0.60568	-0.48245	0.52511	-0.65286	0.59172	-0.23384	0.57906	-0.63326	-0.58237	0.52395	-0.61804	0.80315	-0.60596	-0.33203	-0.18949	-0.64781	-0.56383	0.83788	-0.49553	-0.29792	0.74874	0.16927	-0.6259	0.27392	-0.60765	-0.62506	-0.6186	-0.56575	-0.65483	-0.6332	-0.45357	-0.55772	0.66247	-0.5064	-0.25948	-0.65286	0.51027	0.73769	-0.64604	0.54744	-0.12057	0.42353	-0.58742	0.7988	-0.56182	-0.45322	0.75417	-0.48463	0.77118	-0.53483	-0.20681	-0.54819	-0.03171	0.96313	-0.64275	0.27082	-0.14346	-0.11527	-0.04077	0.13105	-0.54114	0.29723	0.04232	0.28908	-0.63966	-0.23542	0.03712	0.89996	0.38872	0.08111	0.12989	0.12798	-0.55026	-0.18966	0.55993	0.92831	-0.05764	0.06205	-0.61611	0.77295	0.01755
"Rough-legged Hawk"	-0.18525	-0.13825	-0.40268	0.05194	0.23702	0.15064	0.24067	0.21409	0.19436	0.32154	0.23501	0.26768	0.50907	-0.35034	0.25637	0.06754	0.16642	-0.10875	0.17677	0.27308	0.31488	-0.0289	0.19457	-0.42772	-0.3241	-0.27565	-0.42087	-0.09349	0.22379	0.35047	-0.44482	0.00732	0.31168	0.30104	0.23055	0.15926	0.12019	-0.03723	0.36788	0.09609	-0.10641	-0.43247	0.2399	-0.44825	0.05919	-0.42692	0.13656	-0.04516	-0.40375	-0.43456	-0.44825	-0.45509	0.17235	-0.42772	0.57835	0.43156	0.36108	0.05125	-0.43798	-0.28618	0.28873	-0.01037	-0.44482	0.51234	1.0	-0.43247	-0.43247	0.0	-0.42087	0.21526	0.14657	-0.32714	-0.17937	0.32784	-0.42909	-0.43456	-0.46193	0.20934	0.29167	-0.40376	-0.3087	-0.29797	-0.20398	-0.45509	0.13099	0.50455	0.51015	0.32038	0.22353	0.41312	-0.24664	0.32023	0.23887	0.14719	-0.09156	0.46788	-0.46015	0.29122	0.36213	0.29519	0.49902	0.50065	0.26968	0.32159	-0.03576	0.48669	-0.13768	-0.3328	-0.43754	0.44084	-0.43798	0.55487	0.49654	-0.05077	0.49861	-0.10363	-0.4436	0.4754	-0.44482	-0.04501	0.41451	0.30784	0.46845	0.53093	-0.08589	0.08483	-0.43798	-0.40387	0.063	-0.46193	0.41068	-0.22132	0.15997	-0.45022	-0.44482	0.18451	-0.45167	0.35632	-0.40376	-0.2797	0.04939	-0.44482	-0.39008	0.56594	-0.38818	-0.17371	0.45564	0.15363	-0.44825	0.18137	-0.44482	-0.45509	-0.45509	-0.34125	-0.45509	-0.40719	-0.37334	-0.3807	0.56301	-0.40037	-0.28097	-0.46193	0.25779	0.31869	-0.45781	0.48784	0.18652	0.10415	-0.44825	0.36197	-0.40714	-0.34601	0.48421	-0.38348	0.44495	-0.43416	-0.27032	-0.2951	-0.03484	0.49057	-0.44482	0.24358	-0.03692	-0.03859	0.11584	0.33863	-0.38044	0.34398	0.05825	0.28485	-0.43114	-0.10554	0.24976	0.34106	0.47228	0.12207	0.15523	0.09941	-0.39016	-0.16061	0.35684	0.43894	-0.03058	0.25749	-0.42362	0.61117	0.00995
"Buteo sp."	0.50644	0.38078	0.81839	-0.21825	-0.43896	-0.17788	0.01157	-0.32081	-0.16695	-0.45087	-0.33239	-0.25769	-0.66447	0.71751	-0.42578	0.06875	-0.19656	0.2351	-0.03665	-0.22752	-0.33843	0.34427	-0.25067	0.91147	0.71134	0.51644	0.87771	0.17081	-0.36676	-0.47162	0.94522	-0.06936	-0.44078	-0.44348	-0.28955	-0.23298	-0.08651	-0.17712	-0.48279	0.16502	0.35668	0.925	-0.38289	0.92834	-0.16736	0.86335	-0.08982	0.15796	0.875	0.94522	0.94522	0.94522	-0.03542	0.9621	-0.19085	-0.41299	-0.48993	0.25883	0.97898	0.78163	-0.35299	0.45379	0.94522	-0.64063	-0.43247	1.0	0.925	0.32718	0.92834	-0.38288	-0.23006	0.81494	0.49155	-0.2102	0.90833	0.91147	0.94522	-0.38333	-0.49759	0.87771	0.6856	0.53692	0.58883	0.91147	-0.14162	-0.59445	-0.63001	-0.42343	-0.07524	-0.57352	0.84167	-0.39633	-0.17594	0.23824	0.42205	-0.53781	0.8165	-0.27396	-0.52122	-0.16227	-0.66062	-0.65705	-0.30413	-0.22161	0.23523	-0.49387	0.46909	0.84167	0.89167	-0.40983	0.92834	-0.70288	-0.62962	-0.17282	-0.40713	0.1378	0.88182	-0.64374	0.9621	-0.2088	-0.52866	-0.4548	-0.66062	-0.6725	0.12596	0.11653	0.92834	0.83283	-0.01751	0.94522	-0.53836	0.57297	-0.18648	0.89815	0.92834	-0.04765	0.94522	-0.50244	0.91147	0.70198	0.28538	0.94522	0.86083	-0.67886	0.83428	0.33782	-0.53896	-0.11333	0.94522	-0.31738	0.92834	0.94522	0.94522	0.825	0.94522	0.94522	0.825	0.84916	-0.65877	0.85833	0.61943	0.94522	-0.11108	-0.43498	0.925	-0.54533	0.10125	-0.034	0.92834	-0.54203	0.82311	0.79758	-0.6034	0.84167	-0.55857	0.875	0.65849	0.78885	-0.22174	-0.65122	0.94522	-0.30602	0.15034	0.13979	0.00646	-0.22253	0.82311	-0.36867	-0.07973	-0.32275	0.92834	0.25395	-0.01661	-0.5067	-0.48851	-0.14714	-0.14394	-0.19933	0.79876	0.15056	-0.45013	-0.62389	-0.1137	-0.13614	0.86606	-0.73085	-0.03455
"King Rail"	0.50644	0.38078	0.81839	-0.21825	-0.43751	-0.17788	0.01157	-0.32081	-0.12402	-0.40646	-0.33848	-0.32773	-0.64732	0.71751	-0.42374	0.06875	-0.19078	0.2351	-0.23497	-0.2807	-0.31348	0.09414	-0.28991	0.91147	0.71134	0.49683	0.87771	0.17081	-0.36324	-0.48843	0.94522	-0.06936	-0.43666	-0.41752	-0.29402	-0.23298	-0.08651	-0.17712	-0.47492	0.16502	0.39706	0.925	-0.38289	0.92834	-0.15667	0.86335	-0.04491	0.30377	0.875	0.94522	0.94522	0.94522	-0.03542	0.91147	-0.23489	-0.42774	-0.49878	0.25883	0.92834	0.78163	-0.35299	0.37709	0.99586	-0.63481	-0.43247	0.925	1.0	0.36354	0.92834	-0.34264	-0.23006	0.86335	0.49155	-0.20003	0.90833	0.9621	0.94522	-0.38357	-0.4879	0.87771	0.6856	0.53692	0.58883	0.91147	0.10962	-0.55102	-0.61796	-0.42343	0.00259	-0.43287	0.89167	-0.422	-0.21066	0.25525	0.42205	-0.54212	0.8165	-0.2845	-0.517	-0.16227	-0.6481	-0.65256	-0.30413	-0.19528	0.23523	-0.5003	0.46909	0.84167	0.89167	-0.43492	0.92834	-0.69239	-0.62907	-0.17282	-0.41482	0.1378	0.88182	-0.63742	0.91147	-0.2088	-0.53262	-0.45052	-0.64618	-0.66872	0.12596	0.1801	0.92834	0.83283	0.00875	0.94522	-0.55095	0.66589	-0.18648	0.89815	0.92834	-0.01906	0.94522	-0.49833	0.91147	0.70198	0.34803	0.94522	0.86083	-0.66403	0.83428	0.33782	-0.52004	-0.26122	0.94522	-0.32742	0.92834	0.94522	0.94522	0.825	0.94522	0.94522	0.825	0.84916	-0.63947	0.85833	0.61943	0.94522	-0.11108	-0.43498	0.925	-0.53257	0.15408	-0.034	0.92834	-0.52986	0.82311	0.79758	-0.58206	0.84167	-0.53844	0.875	0.65849	0.83765	-0.22174	-0.63853	0.94522	-0.31214	0.15034	0.13979	-0.00323	-0.21897	0.89719	-0.34795	-0.0821	-0.2915	0.97898	0.25395	-0.09134	-0.5067	-0.48566	-0.14714	-0.14668	-0.19289	0.79876	0.15056	-0.44724	-0.61799	-0.1137	-0.14022	0.86606	-0.71398	-0.03455
