"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"American Wigeon"	0.66018	0.70016	0.68293	0.67336	-0.02412	0.74481	0.67279	0.16884	0.75313	0.34275	1.0	-0.01403	-0.1601	0.68993	0.3927	0.72384	0.69985	0.70581	0.21068	0.77329	0.80489	0.72646	0.22405	0.68148	0.67401	0.67753	0.69015	0.7169	0.47199	0.02403	0.6603	0.65148	0.78273	0.04965	0.77023	0.81725	0.44854	0.51762	0.05571	0.66136	0.65102	0.66034	0.62899	0.67798	0.77181	0.6499	0.68431	0.70453	0.67244	0.67365	0.68074	0.67213	0.76284	0.6676	0.68552	0.74579	0.76179	0.74217	0.6809	0.66731	0.75319	0.61554	0.67239	0.56597	0.75252	0.67347	0.67239	0.70751	0.67953	0.08524	0.67303	0.67951	0.67467	0.7263	0.68142	0.68267	0.67282	0.14524	0.10824	0.67902	0.68281	0.71808	0.71322	0.68248	0.62675	0.16139	0.10262	0.7941	0.58369	0.74976	0.66994	0.64342	0.67789	0.69961	0.66997	0.82917	0.61358	0.61528	0.56534	0.75492	0.16384	0.46723	0.69953	0.70733	0.69495	0.78385	0.70517	0.6848	0.66677	0.82548	0.67162	-0.09963	-0.13768	0.37093	0.59291	0.6121	0.67954	0.01491	0.66769	0.22322	0.74722	0.66379	0.06305	0.59695	0.69077	0.73059	0.66861	0.67633	0.77322	0.67217	0.51745	0.69772	0.70117	0.65945	0.66626	0.74664	0.6775	0.39786	0.69101	0.65609	0.67182	0.66028	0.68248	-0.19904	0.65887	0.64858	0.39843	0.1317	0.67207	0.54044	0.66851	0.67315	0.67212	0.69072	0.65983	0.66029	0.6668	0.68567	-0.15207	0.67286	0.7252	0.67217	0.72901	0.14839	0.65926	-0.04624	0.65884	0.73294	0.68087	0.83307	0.67096	0.6768	0.70666	0.66533	0.76187	0.68448	0.70833	0.68099	0.19015	0.06359	0.66024	-0.16156	0.63992	0.61714	0.68671	0.42885	0.67755	0.66845	0.63431	0.61167	0.66771	0.57442	0.5944	0.27284	0.46828	0.66298	0.64293	0.51726	0.66785	0.62801	0.37295	0.09371	0.48635	0.62222	0.66034	-0.29872	0.61942
"American Black Duck"	-0.20027	-0.20202	-0.19905	-0.20297	0.0121	-0.20822	-0.20544	-0.0686	-0.18327	0.01217	-0.01403	1.0	0.48283	-0.19559	-0.08882	-0.01724	-0.15254	-0.19344	0.33074	0.0276	0.04999	-0.13841	0.31629	-0.19191	-0.17866	-0.15099	-0.19945	-0.18101	0.06906	0.35559	-0.1971	-0.19939	-0.02592	0.13362	-0.10574	-0.10522	0.5619	-0.1776	0.43382	-0.17608	-0.16438	-0.19928	-0.18936	-0.19691	-0.20825	-0.19712	-0.12768	-0.17831	-0.20037	-0.19674	-0.19731	-0.1951	-0.21504	-0.17479	0.06021	-0.02815	0.02128	-0.18645	-0.15552	-0.19704	-0.07952	-0.11923	-0.19603	0.21199	0.10502	-0.17508	-0.19602	-0.19269	-0.19383	0.13944	-0.18826	-0.20091	-0.20414	0.04011	-0.19619	-0.1974	-0.19484	0.04638	0.09943	-0.20109	-0.19962	-0.20449	-0.19903	-0.19708	-0.15461	-0.01915	0.10481	-0.20949	0.03063	-0.07266	-0.07641	0.0432	-0.07565	-0.1429	-0.18018	0.02509	-0.18439	0.00968	0.15731	-0.06725	0.2906	0.24961	-0.21345	-0.03078	-0.20234	0.02921	-0.20666	-0.20008	-0.19766	-0.00159	-0.19743	0.4081	0.3994	-0.07059	0.14022	-0.17157	-0.19535	0.21964	-0.17655	0.01647	0.04234	0.1284	0.31757	0.2713	-0.20466	-0.05287	-0.19219	-0.19131	-0.18583	-0.19681	0.4018	-0.17772	-0.21067	-0.18316	-0.19788	-0.2036	-0.19693	0.18005	-0.19546	-0.18753	-0.17905	-0.19596	-0.19397	0.26544	-0.19914	-0.20103	0.12234	0.2228	-0.19669	-0.06189	-0.19398	-0.19685	-0.19706	-0.19552	-0.19635	-0.19704	-0.19412	-0.19948	0.36153	-0.19778	-0.08995	-0.19681	-0.20381	-0.05672	-0.18626	0.33503	-0.1072	-0.11105	-0.19723	0.08316	-0.17323	-0.19458	0.1997	-0.19928	0.06617	-0.19573	-0.08858	-0.19247	0.06198	0.22738	-0.19156	0.17837	-0.0864	-0.11104	-0.16565	0.07296	-0.17555	-0.1342	-0.10407	-0.12375	-0.19635	-0.10471	-0.13088	-0.06971	0.28225	-0.15816	-0.12507	0.09331	-0.17134	-0.18517	0.0659	0.21892	-0.14614	-0.11666	-0.19638	0.36162	-0.12171
"Mallard"	-0.65005	-0.60414	-0.64178	-0.56736	0.38348	-0.49465	-0.5999	0.07979	-0.32297	0.44821	-0.1601	0.48283	1.0	-0.61413	0.1856	-0.38298	-0.51263	-0.57885	0.15311	-0.18954	-0.18689	-0.57123	0.14434	-0.61504	-0.64868	-0.57932	-0.61401	-0.52663	0.30938	0.60652	-0.65771	-0.65433	-0.06182	0.46009	-0.19917	-0.19539	-0.23286	-0.61372	0.52739	-0.5812	-0.48213	-0.66206	-0.36069	-0.64874	-0.5027	-0.65297	-0.39553	-0.56364	-0.64747	-0.65243	-0.63584	-0.65281	-0.47544	-0.64326	-0.21835	-0.24125	-0.15263	-0.45748	-0.6471	-0.62171	-0.35271	-0.55666	-0.65166	0.35909	-0.00069	-0.65006	-0.65161	-0.54703	-0.63332	0.40838	-0.4783	-0.63582	-0.60931	-0.21654	-0.64994	-0.64295	-0.65455	0.35569	0.57028	-0.63965	-0.63749	-0.58425	-0.56199	-0.64557	-0.51614	0.46799	0.65978	-0.32743	-0.42641	0.00903	-0.56296	-0.18427	-0.37235	-0.53405	-0.55113	-0.09096	-0.63032	-0.28959	0.31133	-0.27795	0.68896	0.45953	-0.55429	-0.37114	-0.57303	-0.09524	-0.57684	-0.62075	-0.64797	-0.1167	-0.64492	0.81214	0.60795	-0.35782	0.06254	-0.61041	-0.64894	0.6714	-0.65352	-0.1122	-0.03416	0.17018	0.72871	0.24501	-0.6218	-0.42753	-0.65367	-0.64053	-0.43921	-0.65918	0.36951	-0.52328	-0.57756	-0.64303	-0.64807	-0.42195	-0.65382	0.39436	-0.61748	-0.58465	-0.46054	-0.65157	-0.61922	0.83111	-0.64404	-0.65257	0.39159	0.08497	-0.6527	-0.19261	-0.64825	-0.65373	-0.65492	-0.613	-0.65106	-0.65713	-0.62611	-0.63259	0.70369	-0.63103	-0.56182	-0.65918	-0.43166	0.12929	-0.65773	0.62277	-0.48447	-0.4798	-0.63562	0.04141	-0.62916	-0.62498	0.2307	-0.63867	-0.01163	-0.63506	-0.5329	-0.58921	0.00817	0.70466	-0.65855	0.35198	-0.61113	-0.5419	-0.55302	0.14322	-0.58753	0.02103	-0.60526	0.00089	-0.63843	-0.45213	-0.60358	0.2027	0.22042	-0.49751	-0.51617	0.02555	-0.64634	-0.64604	0.2673	0.6357	-0.55044	-0.4859	-0.6515	0.75765	-0.62233
"Blue-winged Teal"	0.94945	0.9138	0.95433	0.84471	-0.39753	0.86455	0.89253	-0.02746	0.76624	-0.14782	0.68993	-0.19559	-0.61413	1.0	0.04247	0.77384	0.81753	0.93939	-0.0365	0.69936	0.6144	0.88979	0.004	0.95935	0.94506	0.89322	0.94476	0.84563	0.13494	-0.3694	0.95985	0.95512	0.54614	-0.36419	0.73721	0.6763	0.53965	0.86417	-0.03577	0.93451	0.87575	0.95988	0.58791	0.95505	0.84505	0.95388	0.78826	0.88681	0.94051	0.95985	0.95929	0.95984	0.8266	0.95014	0.72863	0.65962	0.65198	0.85991	0.95481	0.94463	0.74292	0.8812	0.95984	0.18699	0.59665	0.95967	0.95979	0.8976	0.95488	-0.34769	0.7344	0.94952	0.90945	0.75817	0.95495	0.94539	0.95986	-0.26873	-0.39943	0.93072	0.92568	0.90925	0.89407	0.94542	0.78827	-0.28828	-0.4576	0.69315	0.83752	0.51674	0.90902	0.64824	0.74284	0.84494	0.86168	0.61414	0.94351	0.6827	0.15902	0.73609	-0.35838	0.07298	0.83369	0.82043	0.87767	0.60621	0.90367	0.92575	0.95021	0.67218	0.95928	-0.44806	-0.46965	0.72723	0.46607	0.92139	0.95022	-0.55156	0.95011	0.51646	0.54954	0.4181	-0.40225	0.23003	0.90348	0.8431	0.964	0.94041	0.79947	0.95977	0.24783	0.8878	0.86256	0.95919	0.95025	0.80332	0.96881	-0.06095	0.94948	0.90492	0.83856	0.95983	0.93991	-0.65496	0.94528	0.94025	-0.01308	0.13217	0.95985	0.58066	0.95499	0.95985	0.95986	0.94414	0.95949	0.95984	0.93992	0.96311	-0.51592	0.94044	0.9236	0.95977	0.78133	-0.10812	0.95904	-0.42224	0.84193	0.8217	0.96405	0.52446	0.93517	0.94018	0.38573	0.95388	0.56023	0.94534	0.89849	0.93928	0.41992	-0.48999	0.95981	-0.2858	0.92322	0.90654	0.87326	0.44362	0.93414	0.50253	0.89737	0.42385	0.95023	0.87116	0.88378	-0.10106	0.22876	0.86028	0.84831	0.3104	0.95433	0.94093	0.04643	-0.43394	0.85163	0.845	0.95988	-0.57926	0.91861
"Northern Shoveler"	0.048	0.16348	0.04426	0.35929	0.68236	0.20327	0.21489	0.59142	0.26173	0.55021	0.3927	-0.08882	0.1856	0.04247	1.0	0.24033	0.28218	0.01221	0.01382	0.36124	0.39452	0.1008	0.06494	0.00453	0.03432	0.14009	0.04633	0.2361	0.63202	0.22932	0.00129	-0.01725	0.55065	0.40772	0.32077	0.46315	-0.02549	-0.09372	-0.00696	0.00296	-0.00236	-0.0102	0.65443	0.0153	0.32952	-0.01816	0.23828	0.19768	0.07665	0.006	0.0272	0.00103	0.3716	-0.00151	0.21896	0.46142	0.4486	0.1255	-0.01749	0.01869	0.46119	-0.00125	-0.00247	0.59903	0.32399	-0.01037	-0.00247	0.12467	-0.0004	0.5383	0.37198	0.01236	0.19265	0.01548	-0.00176	0.01173	0.02095	0.48865	0.43905	0.09684	0.09647	0.14618	0.15066	0.05363	0.06029	0.51759	0.5388	0.48692	-0.09543	0.51636	0.06044	0.35724	0.02511	0.09896	0.18882	0.49801	-0.03994	0.03168	0.71099	0.37407	0.55728	0.54276	0.33283	0.07315	0.24371	0.49312	0.16988	0.05453	0.03559	0.44805	0.01871	0.12649	0.15776	-0.15783	0.43519	-0.03742	0.02802	0.59842	-0.02452	-0.16216	0.49645	0.48666	0.45569	0.47876	0.22665	0.09713	-0.00074	0.02789	0.35937	-0.01029	0.29324	0.07131	0.31674	-0.01073	0.04324	0.37542	0.00629	0.68454	0.01352	0.13825	0.03718	0.0008	0.01385	0.29064	0.04517	-0.00602	0.69923	-0.0424	-0.00022	0.13912	0.01188	-0.00044	-0.00258	0.0179	-0.01051	0.01761	0.05165	0.02332	0.05648	0.03633	0.06208	-0.01029	0.38412	0.65071	-0.01084	0.0257	-0.03486	0.25024	0.0099	0.54613	-0.01266	0.06484	0.49342	0.05201	0.47217	0.03778	0.10457	0.0135	-0.12982	0.60207	-0.01026	0.00718	-0.00431	-0.04424	0.03478	0.00931	0.01438	0.4591	-0.0586	0.4837	0.01124	-0.03425	-0.06407	0.69877	0.18738	0.09792	0.0643	0.07914	-0.0103	-0.0345	0.48449	0.61917	-0.12009	-0.03055	-0.0102	0.04763	-0.02568
"Northern Pintail"	0.78537	0.81929	0.79269	0.76676	-0.18479	0.68378	0.7922	0.1414	0.74133	0.07441	0.72384	-0.01724	-0.38298	0.77384	0.24033	1.0	0.79648	0.78095	0.12771	0.78634	0.69092	0.81556	0.15858	0.78916	0.81458	0.80176	0.77787	0.81935	0.30502	-0.09386	0.79299	0.78578	0.63344	-0.16059	0.73139	0.69624	0.53917	0.70374	0.04734	0.78801	0.73664	0.79303	0.61259	0.80738	0.79147	0.78432	0.76061	0.81357	0.80753	0.79299	0.77841	0.80377	0.74442	0.80014	0.75365	0.68606	0.69371	0.74819	0.80754	0.77777	0.72886	0.72543	0.80373	0.39807	0.67953	0.80381	0.80373	0.78169	0.80767	-0.10057	0.76562	0.78523	0.75796	0.74912	0.79648	0.79275	0.80376	-0.09216	-0.17106	0.78146	0.82978	0.78922	0.78959	0.81445	0.7355	-0.10263	-0.2407	0.64737	0.73519	0.63481	0.79837	0.6168	0.73572	0.78095	0.77623	0.69949	0.76552	0.72139	0.37943	0.69904	-0.08557	0.3036	0.76037	0.74639	0.8021	0.69451	0.80116	0.80751	0.81094	0.73523	0.78911	-0.2165	-0.25362	0.53067	0.58837	0.76115	0.80004	-0.27843	0.78921	0.35347	0.66985	0.60815	-0.14867	0.42696	0.8308	0.69771	0.79643	0.79627	0.72307	0.7929	0.41342	0.77196	0.75817	0.79221	0.80036	0.70701	0.79299	0.09601	0.79678	0.79675	0.75277	0.79297	0.79265	-0.42597	0.78163	0.7965	0.19502	0.17563	0.79298	0.59592	0.80743	0.80372	0.80374	0.78524	0.79256	0.80368	0.80399	0.77812	-0.26358	0.78534	0.78606	0.7929	0.75322	0.03839	0.79203	-0.19663	0.75746	0.77272	0.78569	0.67481	0.78916	0.80745	0.55428	0.78898	0.65842	0.79273	0.77251	0.79992	0.28834	-0.22705	0.80368	-0.19788	0.80562	0.75246	0.79002	0.44712	0.7874	0.56261	0.77107	0.56767	0.8	0.70496	0.79133	-0.01708	0.39079	0.7921	0.78717	0.47078	0.7959	0.76592	0.23464	-0.189	0.6517	0.78995	0.79303	-0.33687	0.7515
"Green-winged Teal"	0.85865	0.86595	0.85545	0.85779	-0.11576	0.75775	0.8642	0.2772	0.7191	0.0183	0.69985	-0.15254	-0.51263	0.81753	0.28218	0.79648	1.0	0.80223	0.12095	0.78898	0.7137	0.84027	0.16665	0.83001	0.86576	0.86201	0.85277	0.86056	0.35401	-0.12819	0.85309	0.83661	0.66887	-0.07908	0.78172	0.72574	0.47859	0.75104	-0.01064	0.79581	0.80231	0.843	0.7334	0.847	0.82553	0.83523	0.78744	0.86477	0.86992	0.84296	0.84035	0.84296	0.8097	0.85065	0.73123	0.70146	0.67947	0.75605	0.85718	0.83094	0.78209	0.75633	0.85317	0.32815	0.59581	0.85326	0.85317	0.79777	0.84651	-0.16597	0.81296	0.85889	0.87134	0.67173	0.8467	0.86483	0.85321	-0.05984	-0.20156	0.85671	0.88257	0.85961	0.88338	0.86557	0.79565	-0.12429	-0.31498	0.71669	0.7205	0.58002	0.80117	0.67168	0.64012	0.78731	0.81914	0.67178	0.81931	0.64533	0.36392	0.73424	-0.14511	0.24055	0.90234	0.66855	0.86525	0.64187	0.85115	0.85075	0.86173	0.67353	0.85064	-0.35603	-0.42929	0.63385	0.50826	0.81292	0.8507	-0.34347	0.84039	0.44023	0.60693	0.49976	-0.2041	0.35758	0.89913	0.75747	0.83648	0.83772	0.80256	0.84288	0.31854	0.85494	0.8605	0.8538	0.85107	0.79025	0.84296	0.12833	0.8271	0.84367	0.71417	0.85307	0.82474	-0.5605	0.84419	0.83738	0.20719	0.12964	0.84296	0.52282	0.84698	0.84296	0.85333	0.83893	0.84256	0.85337	0.83551	0.81036	-0.48063	0.84809	0.82104	0.84288	0.80727	0.20778	0.84206	-0.49361	0.71607	0.83108	0.84694	0.59672	0.83101	0.84822	0.45447	0.84197	0.67893	0.84469	0.78805	0.84328	0.34889	-0.28648	0.84292	-0.24937	0.80606	0.775	0.78318	0.34639	0.8406	0.46768	0.79387	0.44088	0.86127	0.75525	0.76935	0.06957	0.22021	0.75827	0.75971	0.29163	0.83573	0.83425	0.14628	-0.2249	0.75002	0.72492	0.843	-0.52939	0.8018
"Green-winged Teal (American)"	0.94395	0.91913	0.94893	0.82385	-0.39117	0.88774	0.89653	-0.03839	0.78533	-0.12282	0.70581	-0.19344	-0.57885	0.93939	0.01221	0.78095	0.80223	1.0	-0.04423	0.67182	0.59929	0.88437	0.00517	0.96291	0.94875	0.88813	0.93939	0.85061	0.12869	-0.37898	0.96336	0.95869	0.52694	-0.37831	0.74616	0.67447	0.54243	0.85912	-0.02863	0.91971	0.86045	0.9634	0.59327	0.96761	0.83075	0.95746	0.78439	0.87262	0.94425	0.96336	0.9539	0.96336	0.81171	0.95377	0.71245	0.69545	0.68675	0.87667	0.95838	0.93919	0.73799	0.87683	0.96335	0.19114	0.60901	0.96318	0.9633	0.90293	0.96771	-0.34586	0.7414	0.95407	0.9042	0.76527	0.95852	0.94908	0.96337	-0.25144	-0.37326	0.93458	0.9296	0.91448	0.88966	0.94911	0.79212	-0.29592	-0.45493	0.72146	0.8215	0.52824	0.89494	0.60271	0.76575	0.85005	0.85767	0.62525	0.93823	0.69568	0.16447	0.74383	-0.34416	0.07948	0.8274	0.83834	0.87244	0.61909	0.89926	0.92967	0.95384	0.68315	0.9637	-0.42946	-0.42507	0.72301	0.4684	0.92505	0.95384	-0.53153	0.95373	0.5134	0.55127	0.46184	-0.3956	0.25088	0.89814	0.84933	0.96837	0.94416	0.81695	0.96329	0.24753	0.88255	0.85545	0.96271	0.95388	0.77681	0.97311	-0.05211	0.95352	0.89958	0.85468	0.96335	0.9345	-0.64251	0.94896	0.944	-0.01498	0.12155	0.97236	0.59546	0.95856	0.96336	0.96337	0.92949	0.963	0.96336	0.93445	0.94932	-0.52178	0.94419	0.9086	0.96329	0.7873	-0.14824	0.96256	-0.39222	0.85809	0.8492	0.96841	0.54666	0.93898	0.95331	0.40039	0.93934	0.59989	0.94903	0.91373	0.92447	0.42276	-0.47981	0.96332	-0.28806	0.93695	0.92009	0.86803	0.46262	0.93794	0.45795	0.90116	0.40811	0.95386	0.87468	0.89896	-0.05613	0.25264	0.8408	0.86622	0.39663	0.95791	0.94463	0.075	-0.43342	0.84676	0.84245	0.9634	-0.56817	0.92214
"Canvasback"	-0.03662	-0.02325	-0.03862	-0.01621	0.05695	-0.04544	-0.03228	0.05358	-0.05409	0.10388	0.21068	0.33074	0.15311	-0.0365	0.01382	0.12771	0.12095	-0.04423	1.0	0.28127	0.3194	0.12904	0.6179	-0.04452	0.00758	0.1028	-0.03894	0.06686	0.19909	0.56421	-0.04101	-0.04441	0.27835	0.25446	0.09729	0.2156	-0.01355	-0.07872	0.14067	-0.04784	-0.06499	-0.04422	0.00099	-0.04027	-0.01548	-0.04146	0.08446	-0.01263	-0.02872	-0.04102	-0.03996	-0.04118	-0.03526	0.03401	0.18823	0.08467	0.1042	-0.04787	0.08053	-0.05023	0.02083	0.05112	-0.03712	0.21819	0.18867	0.03424	-0.03709	-0.04028	-0.04057	0.34606	0.001	-0.03756	-0.03784	0.11326	-0.0444	-0.03708	-0.04087	0.12791	0.11701	-0.03765	-0.02375	-0.03103	-0.02725	-0.03873	0.05561	-0.01273	0.046	-0.04282	0.11462	0.11079	0.05227	0.07017	0.13645	0.04027	-0.037	0.19335	-0.05464	0.10525	0.19754	-0.02347	0.19296	0.23674	-0.02357	0.02877	-0.0262	0.12121	-0.02829	-0.03585	-0.03621	0.11031	-0.04092	0.21676	0.12469	-0.09109	0.06796	-0.04442	-0.04116	0.17138	0.03367	-0.08482	0.13912	0.12199	0.17332	0.2711	-0.02047	0.12427	-0.03615	-0.03524	-0.0004	-0.04125	0.37289	-0.019	-0.02761	-0.04444	-0.0323	-0.00139	-0.04116	0.13699	-0.03946	-0.01014	-0.02673	-0.04122	-0.03946	0.11998	-0.04051	-0.05091	0.06167	0.42289	-0.04127	0.07746	-0.03296	-0.04051	-0.03753	-0.03254	-0.04128	-0.04056	-0.03774	-0.0425	0.31326	-0.04393	0.00963	-0.04125	-0.03794	0.02125	-0.04449	0.16362	0.07504	-0.02786	-0.04125	0.20394	0.02207	-0.0394	0.22577	-0.03945	0.16003	-0.04419	-0.02899	-0.04037	-0.06782	0.15867	-0.03612	0.15487	-0.03624	-0.04874	0.07132	0.01655	-0.04083	-0.03621	0.13702	-0.02211	-0.03727	-0.05511	0.05812	0.01825	0.23025	0.00266	0.07339	0.11703	-0.03481	-0.05198	0.12109	0.11373	-0.08472	0.07178	-0.04128	0.11075	-0.03629
"Redhead"	0.68024	0.72352	0.68918	0.71089	-0.0253	0.65558	0.73541	0.28389	0.70093	0.25088	0.77329	0.0276	-0.18954	0.69936	0.36124	0.78634	0.78898	0.67182	0.28127	1.0	0.78119	0.71337	0.2544	0.66972	0.70827	0.72352	0.68102	0.76562	0.5825	0.17278	0.68709	0.67836	0.76691	0.10492	0.83958	0.80155	0.46835	0.56762	0.14481	0.66043	0.66034	0.67543	0.63015	0.69181	0.76418	0.68975	0.77986	0.76323	0.70783	0.6872	0.68253	0.68706	0.71679	0.70146	0.75182	0.70792	0.71875	0.69114	0.70282	0.69124	0.72286	0.61377	0.687	0.50221	0.7264	0.69496	0.687	0.69428	0.69063	0.06763	0.71706	0.68861	0.70174	0.67524	0.69017	0.69679	0.68782	0.12343	0.06916	0.67289	0.72434	0.73863	0.74948	0.70486	0.67307	0.05967	-0.07495	0.67041	0.66896	0.64469	0.70597	0.65512	0.62338	0.66763	0.66948	0.75133	0.66119	0.62781	0.51988	0.68272	0.08553	0.43525	0.73918	0.66311	0.72971	0.70034	0.73055	0.69409	0.70073	0.75025	0.69438	-0.05228	-0.24663	0.52639	0.54101	0.65886	0.6825	-0.12024	0.68931	0.41677	0.68462	0.63998	0.02655	0.50065	0.72861	0.70328	0.69152	0.70204	0.73452	0.67529	0.56945	0.75055	0.70671	0.67456	0.69489	0.72554	0.68744	0.29814	0.68863	0.7069	0.65323	0.68688	0.6961	-0.30265	0.69943	0.65258	0.32059	0.13792	0.67538	0.55101	0.69217	0.6872	0.68818	0.70006	0.68681	0.68958	0.67231	0.69298	-0.21322	0.67667	0.70701	0.67529	0.69748	0.14591	0.67437	-0.18153	0.61736	0.73312	0.69061	0.70864	0.67436	0.70429	0.60778	0.68164	0.70763	0.67405	0.69071	0.70134	0.38958	-0.04852	0.68791	-0.10755	0.66846	0.65645	0.66899	0.44084	0.70908	0.55497	0.69297	0.49862	0.6934	0.66283	0.65056	0.13357	0.36898	0.69626	0.68779	0.36746	0.67916	0.64431	0.25145	-0.03438	0.56088	0.64529	0.68682	-0.31476	0.63484
